Year,Month,Day,Province,Fire_ID,Latitude,Longitude,Start_Date,Detect_Date,Cause,Size,Fire_Region,Fire_Zone,EcoZone,EcoRegion,EcoDistrict
1986,6,26,NWT,EV-008,68.017,-129.733,6/26/86,6/26/86,LTG,8800.00,EV,NA,4,52,199
1986,6,29,NWT,EV-009,68.017,-130.55,6/29/86,6/29/86,LTG,9328.00,EV,NA,4,52,199
1986,6,29,NWT,EV-014,67.3,-130.867,6/29/86,6/29/86,LTG,69747.00,EV,NA,4,53,210
1986,6,29,NWT,EV-016,67.567,-130.833,6/29/86,6/29/86,LTG,55670.00,EV,NA,4,52,199
1986,6,29,NWT,EV-018,67.55,-131.667,6/29/86,6/29/86,LTG,12300.00,EV,NA,4,52,199
1986,6,30,NWT,EV-019,67.517,-131.933,6/30/86,6/30/86,LTG,80000.00,EV,NA,4,52,199
1986,7,2,NWT,EV-021,67.967,-130.95,7/2/86,7/2/86,LTG,390.00,EV,NA,4,52,199
1986,7,8,NWT,EV-022,67.8,-126.783,7/8/86,7/8/86,LTG,8512.00,EV,NA,4,54,214
1986,7,14,NWT,EV-023,68.067,-127.417,7/14/86,7/14/86,LTG,304.00,EV,NA,3,35,147
1986,7,14,NWT,EV-024,67.5,-126.983,7/14/86,7/14/86,LTG,1264.00,EV,NA,4,54,214
1986,8,10,NWT,EV-026,67.517,-127,8/10/86,8/10/86,LTG,2512.00,EV,NA,4,54,214
1986,7,1,NWT,FS-036,63.333,-125.167,7/1/86,7/1/86,LTG,500.00,FS,NA,4,51,196
1986,7,10,NWT,FS-045,63.5,-125.25,7/10/86,7/10/86,LTG,400.00,FS,NA,4,51,196
1986,7,17,NWT,JF-006,62.317,-127.6,7/17/86,7/17/86,LTG,201.00,JF,NA,11,171,880
1986,7,20,NWT,JF-008,60.867,-125.417,7/20/86,7/20/86,LTG,10100.00,JF,NA,12,182,931
1986,6,29,NWT,VQ-004,65.917,-133.333,6/29/86,6/29/86,LTG,565.00,VQ,NA,4,51,195
1986,7,10,NWT,VQ-015,65.933,-128.3,7/10/86,7/10/86,LTG,8819.00,VQ,NA,4,55,217
1986,7,14,NWT,VQ-021,66.167,-131,7/14/86,7/14/86,LTG,45931.00,VQ,NA,4,51,195
1986,7,14,NWT,VQ-023,65.317,-120.717,7/14/86,7/14/86,LTG,1575.00,VQ,NA,4,52,207
1986,5,24,ON,COC11,49.7109,-81.5125,5/24/86,5/24/86,MAN,915.00,NER,INT,6,96,401
1986,6,18,ON,GER11,52.5078,-88.7916,6/18/86,6/19/86,LTG,625.00,NWR,EXT,6,95,395
1986,6,18,ON,GER12,52.7578,-88.6805,6/18/86,6/19/86,LTG,587.00,NWR,INT,6,95,393
1986,6,20,ON,GER13,51.4297,-88.2639,6/20/86,6/20/86,UNK,270.00,NWR,INT,6,95,393
1986,6,20,ON,GER14,52.6484,-88.2917,6/20/86,6/20/86,LTG,715.00,NWR,EXT,6,95,393
1986,8,5,ON,GER29,51.9765,-88.4027,8/5/86,8/6/86,LTG,685.00,NWR,EXT,6,95,393
1986,8,18,ON,GER33,51.6641,-85.9305,8/18/86,8/18/86,MAN,387.00,NWR,INT,15,217,1028
1986,5,23,ON,KAP10,49.3047,-82.9626,5/23/86,5/23/86,MAN,254.00,NER,INT,6,96,400
1986,7,18,ON,MOO11,52.086,-82.0695,7/18/86,7/18/86,UNK,405.00,NER,EXT,15,217,1028
1986,7,26,ON,MOO13,52.9141,-84.2639,7/26/86,7/26/86,UNK,1495.00,NER,EXT,15,217,1028
1986,8,17,ON,MOO18,50.9922,-80.4125,8/17/86,8/17/86,LTG,400.00,NER,EXT,15,217,1031
1986,5,24,ON,MOO3,51.0391,-80.8194,5/24/86,5/24/86,MAN,2350.00,NER,EXT,15,217,1031
1986,5,22,ON,RED11,53.0547,-93.0973,5/22/86,5/22/86,UNK,6600.00,NWR,EXT,6,89,364
1986,5,25,ON,RED14,52.5547,-93.6528,5/25/86,5/25/86,UNK,29458.00,NWR,EXT,6,90,371
1986,6,4,ON,RED24,53.4297,-93.7083,6/4/86,6/5/86,LTG,312.50,NWR,EXT,6,89,364
1986,5,20,ON,RED5,53.2578,-93.5972,5/20/86,5/20/86,LTG,32100.00,NWR,EXT,6,89,364
1986,5,21,ON,RED7,51.1485,-94.2917,5/21/86,5/21/86,UNK,61200.00,NWR,INT,6,90,372
1986,6,22,ON,SIO42,53.0703,-89.0139,6/22/86,6/30/86,LTG,2447.00,NWR,EXT,6,95,393
1986,6,22,ON,SIO45,53.1484,-89.1527,6/22/86,7/1/86,LTG,1290.00,NWR,EXT,6,95,393
1986,8,20,ON,SIO91,53.8985,-91.4584,8/20/86,8/24/86,LTG,230.00,NWR,EXT,6,95,393
1986,5,21,ON,TER7,48.7891,-87.0626,5/21/86,5/21/86,UNK,200.00,NWR,INT,6,94,389
1986,5,27,PQ,3066,48.769,-74.39,5/27/86,0/0/00,LTG,819.00,3,INT,6,99,414
1986,5,27,PQ,5056,50.7,-71.797,5/27/86,0/0/00,LTG,17842.00,5,INT,6,101,433
1986,5,27,PQ,5064,51.356,-72.07,5/27/86,0/0/00,LTG,707.00,5,INT,6,101,433
1986,7,14,PQ,5101,52.054,-72.802,7/14/86,0/0/00,LTG,5988.00,5,EXT,5,74,294
1986,8,9,PQ,5116,50.628,-72.604,8/9/86,0/0/00,LTG,325.00,5,NA,6,101,433
1986,5,29,PQ,6154,47.37,-74.904,5/29/86,0/0/00,LTG,305.00,6,INT,6,99,422
1986,5,29,PQ,6155,47.832,-76.942,5/29/86,0/0/00,LTG,308.00,6,INT,6,99,417
1986,5,27,PQ,7088,49.894,-76.247,5/27/86,0/0/00,LTG,18531.00,7,INT,6,96,397
1986,5,27,PQ,7090,49.991,-75.589,5/27/86,0/0/00,LTG,8038.00,7,INT,6,100,428
1986,5,27,PQ,7093,49.679,-76.23,5/27/86,0/0/00,LTG,2058.00,7,INT,6,96,397
1986,5,27,PQ,7099,49.754,-75.531,5/27/86,0/0/00,LTG,7080.00,7,INT,6,100,430
1986,5,27,PQ,7100,49.71,-75.831,5/27/86,0/0/00,LTG,450.00,7,INT,6,100,430
1986,5,27,PQ,7101,50.057,-75.979,5/27/86,0/0/00,LTG,57750.00,7,INT,6,100,428
1986,5,29,PQ,7106,50.147,-76.184,5/29/86,0/0/00,LTG,38600.00,7,INT,6,100,428
1986,5,29,PQ,7108,50.611,-77.136,5/29/86,0/0/00,LTG,2890.00,7,INT,6,96,397
1986,5,29,PQ,7114,50.612,-77.111,5/29/86,0/0/00,LTG,2000.00,7,INT,6,96,397
1986,5,29,PQ,7115,50.195,-76.464,5/29/86,0/0/00,LTG,7102.00,7,INT,6,96,397
1986,5,29,PQ,7116,50.961,-76.03,5/29/86,0/0/00,LTG,20300.00,7,EXT,6,100,428
1986,7,14,PQ,7151,53.443,-72.685,7/14/86,0/0/00,LTG,2950.00,7,EXT,5,74,294
1986,7,20,PQ,7162,52.761,-75.92,7/20/86,0/0/00,LTG,270.00,7,EXT,5,72,287
1986,5,27,SK,C705,58.724,-103.177,5/27/86,5/27/86,MAN,278.00,MEADOW LAKE,EXT,5,71,276
1986,5,29,SK,CA09,55.766,-109.906,5/29/86,5/29/86,LTG,3600.00,MEADOW LAKE,INT,9,147,641
1986,5,29,SK,CA11,57.568,-104.531,5/29/86,5/29/86,LTG,506.00,MEADOW LAKE,EXT,6,88,345
1986,5,29,SK,CB09,54.276,-109.01,5/29/86,5/29/86,LTG,341.00,MEADOW LAKE,INT,9,149,680
1986,4,3,SK,F602,59.172,-104.948,4/3/86,4/3/86,MAN,3135.00,HUDSON BAY,EXT,6,87,334
1986,6,26,SK,L411,53.75,-102.292,6/26/86,6/26/86,LTG,278.00,LA RONGE,INT,9,148,669
1986,5,22,SK,L502,55.995,-109.99,5/22/86,5/22/86,MAN,1369.00,LA RONGE,INT,9,147,641
1986,6,26,SK,L602,56.182,-107.885,6/26/86,6/26/86,LTG,282.00,LA RONGE,EXT,9,147,640
1986,8,3,SK,L605,54.745,-101.906,8/3/86,8/3/86,LTG,264.00,LA RONGE,INT,6,88,358
1986,8,3,SK,L713,57.016,-103.51,8/3/86,8/3/86,LTG,489.00,LA RONGE,EXT,6,88,347
1986,6,13,YK,198601002,61.367,-138.117,6/13/86,0/0/00,MAN,431.79,HJ,EXT,12,174,891
1986,6,30,YK,198605002,62.4,-131.583,6/30/86,0/0/00,LTG,3440.92,RR,INT,12,176,901
1986,6,30,YK,198605003,62.867,-133.117,6/30/86,0/0/00,LTG,1135.15,RR,EXT,12,176,901
1986,7,7,YK,198605005,62.2,-130.583,7/7/86,0/0/00,LTG,587.88,RR,EXT,12,176,903
1986,7,8,YK,198605009,63.717,-131.833,7/8/86,0/0/00,LTG,1340.44,RR,EXT,11,171,876
1986,6,3,YK,198608008,64.505,-139.372,6/3/86,0/0/00,MAN,476.68,DA,EXT,11,170,872
1986,6,3,YK,198608011,65.333,-140.967,6/3/86,0/0/00,MAN,4000.00,DA,EXT,11,168,865
1986,6,3,YK,198608012,65.32,-140.928,6/3/86,0/0/00,MAN,1761.14,DA,EXT,11,168,865
1986,6,16,YK,198608014,64.4,-139.5,6/16/86,0/0/00,LTG,4273.27,DA,EXT,11,170,872
1986,6,16,YK,198608015,64.493,-139.465,6/16/86,0/0/00,LTG,236.52,DA,EXT,11,170,872
1986,6,17,YK,198608017,63.176,-140.389,6/17/86,0/0/00,LTG,4328.51,DA,EXT,12,172,882
1986,6,19,YK,198608019,64.464,-140.555,6/19/86,0/0/00,LTG,11764.43,DA,INT,12,172,882
1986,6,28,YK,198608024,64.606,-140.191,6/28/86,0/0/00,LTG,538.09,DA,EXT,11,170,872
1986,6,22,YK,198608025,65.72,-137.42,6/22/86,0/0/00,LTG,696.21,DA,EXT,11,168,866
1986,6,28,YK,198608027,63.833,-140.667,6/28/86,0/0/00,LTG,1534.82,DA,EXT,12,172,882
1986,6,29,YK,198608034,63.856,-139.656,6/29/86,0/0/00,LTG,4640.11,DA,INT,12,172,881
1986,6,29,YK,198608037,63.8,-137.65,6/29/86,0/0/00,LTG,4640.11,DA,INT,12,176,898
1986,6,30,YK,198608038,63.683,-140.083,6/30/86,0/0/00,LTG,483.77,DA,INT,12,172,882
1986,7,1,YK,198608040,64.09,-138.362,7/1/86,0/0/00,LTG,543.86,DA,INT,12,176,898
1986,7,8,YK,198608057,63.25,-140,7/8/86,0/0/00,LTG,896.90,DA,EXT,12,172,882
1986,8,1,YK,198608065,65.759,-138.969,8/1/86,0/0/00,LTG,291.66,DA,EXT,11,169,868
1986,6,26,YK,198609003,63.533,-134.15,6/26/86,0/0/00,LTG,1603.25,MA,EXT,12,176,899
1986,6,29,YK,198609004,63.62,-136.533,6/29/86,0/0/00,LTG,3369.30,MA,INT,12,176,898
1986,6,29,YK,198609009,63.636,-133.719,6/29/86,0/0/00,LTG,3884.62,MA,EXT,12,176,899
1986,6,29,YK,198609010,63.633,-134.38,6/29/86,0/0/00,LTG,2620.35,MA,EXT,12,176,898
1986,7,1,YK,198609012,63.667,-134.58,7/1/86,0/0/00,LTG,12993.48,MA,INT,12,176,900
1986,7,4,YK,198609013,65.974,-134.067,7/4/86,0/0/00,LTG,204.25,MA,EXT,4,51,195
1986,7,4,YK,198609014,65.83,-134.467,7/4/86,0/0/00,LTG,1091.81,MA,EXT,4,51,195
1986,7,4,YK,198609015,65.321,-134.235,7/4/86,0/0/00,LTG,3638.99,MA,EXT,11,170,870
1986,7,5,YK,198609016,64.05,-134.05,7/5/86,0/0/00,LTG,3926.09,MA,EXT,11,170,870
1986,7,8,YK,198609023,63.825,-132.338,7/8/86,0/0/00,LTG,1144.26,MA,EXT,11,171,876
1986,7,1,YK,198609024,63.733,-133.02,7/1/86,0/0/00,LTG,561.70,MA,EXT,12,176,899
1986,7,2,YK,198609034,65.581,-133.466,7/2/86,0/0/00,LTG,1501.89,MA,EXT,4,51,195
1986,6,29,YK,198610004,66.505,-136.64,6/29/86,0/0/00,LTG,582.42,OC,INT,11,169,868
1986,7,12,YK,198610005,66.155,-136.458,7/12/86,0/0/00,LTG,411.40,OC,EXT,11,169,868
1986,7,12,YK,198610006,66.05,-138.25,7/12/86,0/0/00,LTG,2304.43,OC,EXT,11,169,868
1986,7,12,YK,198610007,66.05,-138.53,7/12/86,0/0/00,LTG,1974.54,OC,EXT,11,169,868
1986,7,12,YK,198610010,66.393,-137.425,7/12/86,0/0/00,LTG,9291.21,OC,EXT,11,169,868
1986,7,18,YK,198610012,66.757,-140.447,7/18/86,0/0/00,LTG,558.08,OC,EXT,11,168,864
1987,2,6,AB,DB1-001-87,50.3479,-114.2557,2/6/87,2/6/87,MAN,2100.00,DB1,INT,10,156,750
1987,10,9,AB,DE3-015-87,53.8375,-119.3774,10/9/87,10/11/87,MAN,1803.60,DE3,INT,14,207,997
1987,4,27,AB,DE4-008-87,53.6482,-116.2149,4/27/87,4/27/87,MAN,353.80,DE4,INT,9,145,623
1987,4,30,AB,DG1-004-87,55.8888,-118.0288,4/30/87,4/30/87,MAN,513.90,DG1,INT,9,138,596
1987,5,6,AB,DL1-007-87,54.4094,-111.0855,5/6/87,5/7/87,MAN,269.30,DL1,INT,9,149,680
1987,5,6,AB,DP1-005-87,55.8142,-116.9946,5/6/87,5/7/87,MAN,13264.20,DP1,INT,9,138,592
1987,5,7,AB,DP2-003-87,56.3364,-118.266,5/7/87,5/7/87,MAN,530.00,DP2,INT,9,138,590
1987,7,24,AB,DP2-017-87,56.6997,-119.4514,7/24/87,7/24/87,LTG,8636.20,DP2,INT,9,137,583
1987,4,29,AB,DP3-001-87,56.4826,-117.9195,4/29/87,4/29/87,MAN,326.60,DP3,INT,9,138,590
1987,5,26,AB,DS1-006-87,55.4737,-114.3696,5/26/87,5/26/87,LTG,492.00,DS1,INT,9,144,614
1987,10,12,AB,DS1-034-87,54.403,-114.3071,10/12/87,10/12/87,MAN,671.80,DS1,INT,9,149,681
1987,7,24,AB,DS2-027-87,55.492,-114.5281,7/24/87,7/24/87,LTG,266.00,DS2,INT,9,144,614
1987,10,2,AB,DS2-039-87,54.8449,-114.9066,10/2/87,10/2/87,MAN,255.10,DS2,INT,9,145,619
1987,5,7,AB,DS4-014-87,55.5613,-116.584,5/7/87,5/7/87,MAN,2383.60,DS4,INT,9,138,592
1987,5,7,AB,DS5-003-87,57.1282,-115.0575,5/7/87,5/7/87,MAN,1264.20,DS5,INT,9,142,607
1987,7,16,BC,2090016,51.6,-126.5,7/16/87,7/17/87,LTG,300.00,VAN,INT,13,192,948
1987,7,20,BC,3040017,55.7,-127.7,7/20/87,7/21/87,LTG,334.00,PrR,INT,14,198,962
1987,7,1,BC,4010018,53.5,-124,7/1/87,7/1/87,LTG,1141.00,PrG,INT,14,202,974
1987,9,15,BC,4010167,53.8,-121.7,9/15/87,9/15/87,MAN,218.00,PrG,INT,14,205,985
1987,9,20,BC,4010170,53.8,-121.7,9/20/87,9/20/87,MAN,237.00,PrG,INT,14,205,985
1987,9,21,BC,4010177,54,-120.6,9/21/87,9/21/87,MAN,232.00,PrG,INT,14,200,970
1987,9,14,BC,4030031,53.3,-120.3,9/14/87,9/14/87,MAN,418.00,PrG,INT,14,205,985
1987,9,22,BC,4030036,53,-119.8,9/22/87,9/23/87,MAN,240.00,PrG,INT,14,205,985
1987,7,1,BC,4040014,53.7,-124.1,7/1/87,7/1/87,LTG,1195.00,PrG,INT,14,202,974
1987,7,10,BC,4060006,56.9,-126.3,7/10/87,7/18/87,LTG,608.00,PrG,INT,12,180,920
1987,5,6,BC,4070010,55.4,-121,5/6/87,5/6/87,MAN,296.50,PrG,INT,9,145,618
1987,5,7,BC,4070011,55.1,-120.7,5/7/87,5/7/87,MAN,920.00,PrG,INT,9,145,618
1987,5,7,BC,4070012,55.7,-121.1,5/7/87,5/7/87,MAN,453.00,PrG,INT,9,138,591
1987,9,22,BC,4070033,54.5,-120.7,9/22/87,9/22/87,MAN,7982.00,PrG,INT,14,200,969
1987,4,25,BC,4080001,56.3,-121.2,4/25/87,4/25/87,MAN,337.00,PrG,INT,9,137,585
1987,4,16,BC,5020013,50.8,-120.4,4/16/87,4/16/87,MAN,476.40,KAM,INT,14,209,1005
1987,5,9,BC,5020043,50.7,-121.3,5/9/87,5/9/87,MAN,385.00,KAM,INT,14,209,1005
1987,10,11,BC,5020228,50.6,-121.6,10/11/87,10/12/87,MAN,292.00,KAM,INT,14,208,1001
1987,6,28,BC,5050053,49.4,-119.6,6/28/87,6/28/87,MAN,1908.00,KAM,INT,14,209,1007
1987,9,14,BC,5050109,49.4,-119.6,9/14/87,9/14/87,MAN,890.00,KAM,INT,14,209,1007
1987,5,9,BC,6010010,50.2,-114.9,5/9/87,5/9/87,MAN,268.00,NEL,INT,14,214,1017
1987,5,8,BC,6050003,49.3,-117.6,5/8/87,5/8/87,LTG,424.00,NEL,INT,14,212,1012
1987,5,6,BC,7010027,52.9,-121.8,5/6/87,5/14/87,MAN,216.00,CAR,INT,14,205,986
1987,7,1,BC,7010060,52.6,-123,7/1/87,7/1/87,LTG,418.20,CAR,INT,14,202,974
1987,4,27,BC,7040017,51.3,-121.2,4/27/87,4/27/87,MAN,1361.10,CAR,INT,14,202,978
1987,5,8,BC,7040020,51.4,-122.1,5/8/87,5/8/87,MAN,584.00,CAR,INT,14,202,978
1987,7,22,BC,7050106,51.3,-124.8,7/22/87,7/23/87,LTG,2286.40,CAR,INT,13,192,948
1987,6,21,MB,101004106,55.53,-98.72,6/21/87,0/0/00,LTG,246.00,1,INT,6,88,356
1987,6,21,MB,103009109,55.92,-96.28,6/21/87,0/0/00,LTG,331.00,1,INT,6,89,360
1987,5,9,MB,104005018,53.75,-96.8,5/9/87,0/0/00,LTG,45733.00,1,INT,6,89,367
1987,5,26,MB,104012041,54.98,-96.57,5/26/87,0/0/00,LTG,548.00,1,INT,6,89,365
1987,6,17,MB,104014081,54.1,-97.4,6/17/87,0/0/00,LTG,4226.00,1,INT,6,89,366
1987,6,17,MB,104016083,53.95,-96.75,6/17/87,0/0/00,LTG,3999.00,1,INT,6,89,364
1987,6,19,MB,104019090,54.17,-97.98,6/19/87,0/0/00,LTG,907.00,1,INT,6,89,366
1987,7,1,MB,104022117,54.08,-96.62,7/1/87,0/0/00,LTG,3879.00,1,INT,6,89,364
1987,6,17,MB,105005069,56.45,-101.58,6/17/87,0/0/00,LTG,1653.00,1,INT,6,88,344
1987,6,17,MB,105006070,56.83,-100.93,6/17/87,0/0/00,LTG,5493.00,1,INT,6,88,344
1987,6,19,MB,105010094,57.05,-101.67,6/19/87,0/0/00,LTG,2350.00,1,INT,6,88,344
1987,6,21,MB,105011101,56.32,-101.72,6/21/87,0/0/00,LTG,210.00,1,INT,6,88,344
1987,7,16,MB,105019134,56.4,-101.62,7/16/87,0/0/00,LTG,1364.00,1,INT,6,88,344
1987,7,25,MB,105022137,57.05,-101.42,7/25/87,0/0/00,LTG,300.00,1,INT,6,88,344
1987,5,25,MB,106005037,54.32,-94.33,5/25/87,0/0/00,LTG,714.00,1,INT,6,89,365
1987,5,26,MB,106008042,54.32,-94.05,5/26/87,0/0/00,LTG,400.00,1,INT,6,89,365
1987,6,15,MB,106010058,54.97,-93.67,6/15/87,0/0/00,LTG,2300.00,1,EXT,6,89,364
1987,6,21,MB,106012103,54.75,-93.67,6/21/87,0/0/00,MAN,422.00,1,EXT,6,89,364
1987,5,4,MB,107001004,53.93,-95.17,5/4/87,0/0/00,MAN,482.00,1,INT,6,89,364
1987,6,16,MB,107026068,54.12,-93.43,6/16/87,0/0/00,LTG,253.00,1,EXT,6,89,364
1987,7,3,MB,107033121,53.75,-95.95,7/3/87,0/0/00,LTG,6690.00,1,INT,6,89,364
1987,7,14,MB,107035132,52.9,-95.53,7/14/87,0/0/00,LTG,470.00,1,INT,6,90,371
1987,6,16,MB,108005064,54.97,-98.28,6/16/87,0/0/00,MAN,506.00,1,INT,6,89,363
1987,6,17,MB,108009076,54.78,-98.5,6/17/87,0/0/00,LTG,769.00,1,INT,6,89,363
1987,5,6,MB,201006008,53.83,-101.75,5/6/87,0/0/00,MAN,470.00,2,INT,9,148,669
1987,5,9,MB,201010014,53.83,-100.58,5/9/87,0/0/00,MAN,265.00,2,INT,9,148,667
1987,6,17,MB,202010035,55.33,-101.5,6/17/87,0/0/00,LTG,23191.00,2,INT,6,88,353
1987,6,17,MB,202012038,55.25,-100.75,6/17/87,0/0/00,LTG,582.00,2,INT,6,88,353
1987,6,17,MB,202017037,55.25,-100.58,6/17/87,0/0/00,LTG,1185.00,2,INT,6,88,353
1987,6,17,MB,204005025,55,-100,6/17/87,0/0/00,LTG,595.00,2,INT,6,88,357
1987,6,17,MB,204008046,54.97,-99.8,6/17/87,0/0/00,LTG,228.00,2,INT,6,88,357
1987,6,17,MB,204011050,55.23,-94.5,6/17/87,0/0/00,LTG,366.00,2,EXT,6,89,360
1987,6,17,MB,204012051,55.02,-99.77,6/17/87,0/0/00,LTG,281.00,2,INT,6,88,357
1987,10,5,MB,302005008,49.33,-95.97,10/5/87,0/0/00,MAN,3696.00,3,INT,6,91,380
1987,5,9,MB,303001005,49.17,-96.17,5/9/87,0/0/00,MAN,2369.00,3,INT,6,91,380
1987,5,13,MB,501006039,50.58,-96.47,5/13/87,0/0/00,MAN,360.00,5,INT,6,91,375
1987,5,6,MB,502007017,51.92,-95.83,5/6/87,0/0/00,LTG,21123.00,5,INT,6,90,371
1987,5,24,MB,502048086,52.92,-99.2,5/24/87,0/0/00,LTG,3296.00,5,INT,9,148,668
1987,5,6,MB,504002027,51.08,-95.17,5/6/87,0/0/00,LTG,18647.00,5,INT,6,90,373
1987,4,27,MB,605001005,51.17,-97,4/27/87,0/0/00,MAN,842.00,6,INT,9,148,677
1987,5,7,MB,606013022,51.33,-97.67,5/7/87,0/0/00,MAN,431.00,6,INT,9,155,723
1987,5,13,MB,606015025,51.5,-97.5,5/13/87,0/0/00,MAN,778.00,6,INT,9,155,724
1987,4,29,MB,610001007,50.83,-97.67,4/29/87,0/0/00,MAN,373.00,6,INT,9,155,723
1987,5,13,MB,706004032,51.83,-100.83,5/13/87,0/0/00,MAN,250.00,7,INT,9,153,715
1987,5,21,NB,5-2-008,47.18,-67.2,5/21/87,0/0/00,MAN,273.00,5,INT,7,118,486
1987,7,22,NF,157,47.147,-53.512,7/22/87,0/0/00,MAN,337.00,NA,NA,6,114,475
1987,7,23,NF,335,48.114,-56.257,7/23/87,0/0/00,MAN,1465.00,NA,NA,6,114,472
1987,7,23,NF,336,48.085,-56.409,7/23/87,0/0/00,MAN,1758.00,NA,NA,6,114,472
1987,8,31,NF,379,49.759,-56.242,8/31/87,0/0/00,MAN,749.00,NA,NA,6,112,466
1987,6,14,NF,607,52.815,-67.039,6/14/87,0/0/00,MAN,875.00,NA,NA,6,101,432
1987,7,4,NF,609,53.479,-66.682,7/4/87,0/0/00,LTG,1900.00,NA,NA,5,74,293
1987,7,7,NF,612,53.155,-63.72,7/7/87,0/0/00,LTG,2000.00,NA,NA,5,86,327
1987,7,7,NF,616,53.37,-60.905,7/7/87,0/0/00,LTG,2000.00,NA,NA,6,105,452
1987,7,7,NF,629,52.827,-62.555,7/7/87,0/0/00,LTG,460.00,NA,NA,5,86,327
1987,7,21,NWT,CR-002,60.971,-106.271,7/21/87,7/21/87,LTG,1000.00,CR,NA,5,71,273
1987,7,27,NWT,CR-006,61.937,-110.205,7/27/87,7/27/87,LTG,350.00,CR,NA,5,69,262
1987,7,27,NWT,CR-008,60.869,-108.805,7/27/87,7/27/87,LTG,1250.00,CR,NA,5,69,262
1987,7,27,NWT,CR-009,61.85,-108.995,7/27/87,7/27/87,LTG,900.00,CR,NA,5,69,262
1987,7,27,NWT,CR-010,61.896,-109.073,7/27/87,7/27/87,LTG,3500.00,CR,NA,5,69,262
1987,7,28,NWT,CR-013,61.201,-109.379,7/28/87,7/28/87,LTG,675.00,CR,NA,5,69,262
1987,8,2,NWT,CR-024,60.128,-109.597,8/2/87,8/2/87,LTG,1400.00,CR,NA,5,69,263
1987,8,9,NWT,CR-027,61.359,-110.497,8/9/87,8/9/87,LTG,200.00,CR,NA,5,69,263
1987,7,12,NWT,EV-007,67.788,-125.388,7/12/87,7/12/87,LTG,2457.00,EV,NA,4,54,214
1987,7,13,NWT,EV-008,67.15,-126.76,7/13/87,7/13/87,LTG,1575.00,EV,NA,4,54,215
1987,7,14,NWT,EV-011,68.571,-128.289,7/14/87,7/14/87,LTG,504.00,EV,NA,3,35,146
1987,7,14,NWT,EV-016,67.081,-128.83,7/14/87,7/14/87,LTG,2835.00,EV,NA,4,52,201
1987,7,14,NWT,EV-017,67.173,-128.58,7/14/87,7/14/87,LTG,2079.00,EV,NA,4,52,201
1987,7,14,NWT,EV-018,67.26,-128.503,7/14/87,7/14/87,LTG,4284.00,EV,NA,4,52,201
1987,7,14,NWT,EV-019,67.381,-128.6,7/14/87,7/14/87,LTG,5292.00,EV,NA,4,52,201
1987,7,14,NWT,EV-020,67.418,-129.88,7/14/87,7/14/87,LTG,2800.00,EV,NA,4,52,199
1987,7,14,NWT,EV-022,67.253,-131.278,7/14/87,7/14/87,LTG,1198.00,EV,NA,4,53,210
1987,7,14,NWT,EV-023,67.039,-131.704,7/14/87,7/14/87,LTG,4800.00,EV,NA,4,53,210
1987,7,14,NWT,EV-027,67.746,-130.75,7/14/87,7/14/87,LTG,12915.00,EV,NA,4,52,199
1987,7,15,NWT,EV-029,67.047,-129.387,7/15/87,7/15/87,LTG,540.00,EV,NA,4,52,201
1987,7,16,NWT,EV-032,68.537,-127.743,7/16/87,7/16/87,LTG,252.00,EV,NA,3,35,147
1987,7,17,NWT,EV-035,67.144,-126.892,7/17/87,7/17/87,LTG,1071.00,EV,NA,4,54,215
1987,7,17,NWT,EV-037,67.127,-127.289,7/17/87,7/17/87,LTG,315.00,EV,NA,4,54,214
1987,7,17,NWT,EV-039,67.056,-127.001,7/17/87,7/17/87,LTG,3276.00,EV,NA,4,54,214
1987,7,17,NWT,EV-044,67.225,-126.371,7/17/87,7/17/87,LTG,315.00,EV,NA,4,54,215
1987,7,22,NWT,EV-046,67.489,-124.061,7/22/87,7/22/87,LTG,1953.00,EV,NA,3,35,147
1987,7,22,NWT,EV-047,67.868,-127.49,7/22/87,7/22/87,LTG,567.00,EV,NA,4,54,214
1987,7,22,NWT,EV-048,67.888,-127.275,7/22/87,7/22/87,LTG,567.00,EV,NA,4,54,214
1987,7,22,NWT,EV-049,68.031,-126.04,7/22/87,7/22/87,LTG,1000.00,EV,NA,3,35,147
1987,7,22,NWT,EV-050,67.832,-127.12,7/22/87,7/22/87,LTG,819.00,EV,NA,4,54,214
1987,7,22,NWT,EV-052,67.112,-124.159,7/22/87,7/22/87,LTG,945.00,EV,NA,3,35,147
1987,7,22,NWT,EV-053,67.061,-124.15,7/22/87,7/22/87,LTG,1071.00,EV,NA,3,35,147
1987,7,22,NWT,EV-054,67.627,-124.991,7/22/87,7/22/87,LTG,252.00,EV,NA,4,54,214
1987,7,26,NWT,EV-055,67.671,-126.223,7/26/87,7/26/87,LTG,2205.00,EV,NA,4,54,214
1987,7,1,NWT,FS-019,63.55,-120.983,7/1/87,7/1/87,LTG,560.00,FS,NA,4,55,219
1987,7,12,NWT,FS-024,63.151,-121.552,7/12/87,7/12/87,LTG,26450.00,FS,NA,4,60,231
1987,7,15,NWT,FS-027,63.848,-122.495,7/15/87,7/15/87,LTG,2200.00,FS,NA,4,55,218
1987,7,26,NWT,SM-015,61.175,-112.539,7/26/87,7/26/87,LTG,2200.00,SM,NA,5,69,263
1987,7,12,NWT,VQ-013,66.15,-127.306,7/12/87,7/12/87,LTG,17200.00,VQ,NA,4,55,217
